Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity
03-07-2023,East,Accessories,Supplier B,Warehouse 3,Fulfilled,251.0,2363,11508.96521,True,,True,47843.27114,3471.0,5846
02-07-2023,South,Furniture,Supplier B,Warehouse 3,Canceled,790.0,4579,4934.295914,True,27.0,True,53335.23346,4459.0,6384
01-07-2023,East,Accessories,Supplier C,Warehouse 1,Pending,506.0,4339,10561.01585,True,3.0,False,23767.25726,3914.0,8882
30-06-2023,North,Clothing,Supplier B,Warehouse 1,Canceled,657.0,3489,4615.070174,True,21.0,False,68904.33537,2489.5,6515
29-06-2023,East,Clothing,Supplier B,Warehouse 1,Canceled,939.0,1490,10496.54844,True,19.0,False,146260.1783,1241.5,6039
28-06-2023,North,Clothing,Supplier D,Warehouse 2,Fulfilled,473.0,993,13450.14925,True,27.0,False,20325.83808,1291.5,6053
27-06-2023,East,Electronics,,Warehouse 2,Canceled,832.0,1590,10460.65081,True,5.0,False,19386.35714,1770.0,9917
26-06-2023,East,Accessories,Supplier A,Warehouse 2,Fulfilled,195.0,1950,10876.5004,True,26.0,False,16890.13373,1187.0,9063
25-06-2023,South,Electronics,Supplier B,Warehouse 1,Pending,667.0,424,12656.79475,True,19.0,False,82953.40208,869.5,8805
24-06-2023,West,Furniture,Supplier A,Warehouse 3,Pending,337.0,1315,4275.845077,True,26.0,False,44987.41249,2174.0,6673
23-06-2023,West,Clothing,Supplier A,Warehouse 2,Canceled,55.0,3033,6890.716096,True,29.0,False,10111.69054,3911.0,9165
22-06-2023,East,Accessories,Supplier A,Warehouse 1,Pending,968.0,4789,14515.10432,True,29.0,False,187237.5007,4029.5,9787
21-06-2023,North,Furniture,Supplier A,Warehouse 2,Fulfilled,142.0,3270,14924.23684,True,23.0,False,11620.66799,3057.5,7159
20-06-2023,West,Furniture,Supplier B,Warehouse 1,Fulfilled,53.0,2845,4618.846641,True,5.0,False,9931.648209,3361.5,7256
19-06-2023,South,Clothing,Supplier A,Warehouse 2,Fulfilled,669.0,3878,8349.758257,True,12.0,False,62903.01382,2791.5,9771
18-06-2023,East,Electronics,Supplier D,Warehouse 3,Fulfilled,543.0,1705,14975.62197,True,29.0,False,57146.68279,2625.5,6117
17-06-2023,East,Clothing,Supplier B,Warehouse 2,Fulfilled,683.0,3546,3441.371962,True,4.0,False,64595.06392,2387.5,5193
16-06-2023,West,Furniture,,Warehouse 2,Fulfilled,951.0,1229,2087.619102,True,7.0,False,146160.6463,1030.0,7165
15-06-2023,North,Clothing,Supplier D,Warehouse 1,Fulfilled,399.0,831,8118.954332,True,20.0,False,69903.8964,1924.5,6489
14-06-2023,South,Accessories,Supplier B,Warehouse 3,Fulfilled,502.0,3018,2310.616115,True,24.0,False,29941.23676,3101.0,9748
13-06-2023,West,Clothing,Supplier A,Warehouse 2,Pending,712.0,3184,6250.563329,True,29.0,True,87711.14043,3936.0,9580
12-06-2023,West,Electronics,Supplier D,Warehouse 1,Fulfilled,222.0,4688,14243.04296,True,4.0,False,43158.15803,4546.0,8741
11-06-2023,North,Clothing,Supplier D,Warehouse 3,Fulfilled,431.0,4404,6316.645558,True,,True,70223.22336,3649.5,8500
10-06-2023,East,Clothing,Supplier B,Warehouse 2,Fulfilled,220.0,2895,3246.929781,False,26.0,False,34031.76208,1891.0,6459
09-06-2023,West,Furniture,Supplier B,Warehouse 3,Fulfilled,659.0,887,13109.43864,True,11.0,True,108283.2786,892.5,9758
08-06-2023,North,Accessories,Supplier D,Warehouse 3,Fulfilled,621.0,898,11048.05967,True,7.0,False,123141.6564,866.0,8876
07-06-2023,South,Furniture,Supplier C,Warehouse 3,Fulfilled,472.0,834,11420.22328,True,28.0,True,26461.80834,2510.0,6205
06-06-2023,East,Accessories,Supplier D,Warehouse 3,Canceled,782.0,4186,10414.92891,True,2.0,False,45969.47735,3265.0,5154
05-06-2023,South,Accessories,Supplier B,Warehouse 1,Fulfilled,934.0,2344,,False,16.0,False,111566.8844,1311.0,9811
04-06-2023,North,Clothing,Supplier A,Warehouse 1,Fulfilled,246.0,278,8142.227269,True,6.0,False,12907.55744,1827.5,9049
03-06-2023,East,Clothing,Supplier D,Warehouse 2,Fulfilled,931.0,3377,9662.262309,True,3.0,False,65369.15486,3608.5,9643
02-06-2023,North,Furniture,Supplier A,Warehouse 1,Fulfilled,707.0,3840,9283.429093,True,6.0,False,61219.09025,2557.0,5521
01-06-2023,East,Accessories,Supplier A,Warehouse 2,Fulfilled,279.0,1274,7953.338863,True,24.0,False,41443.70872,1614.5,6565
31-05-2023,East,Accessories,Supplier D,Warehouse 2,Fulfilled,507.0,1955,,True,15.0,False,29963.87129,1943.0,8972
30-05-2023,West,Electronics,Supplier C,Warehouse 1,Pending,847.0,1931,862.2691931,True,,False,163970.7861,1834.5,8472
29-05-2023,North,Accessories,Supplier B,Warehouse 2,Pending,362.0,1738,9650.216202,False,26.0,False,43903.54727,1314.0,7851
28-05-2023,East,Furniture,Supplier C,Warehouse 2,Fulfilled,174.0,890,4186.757834,True,7.0,False,,780.5,5027
27-05-2023,East,Furniture,Supplier D,Warehouse 2,Fulfilled,152.0,671,5341.585837,True,19.0,False,18760.35842,1276.0,9506
26-05-2023,East,Furniture,Supplier A,Warehouse 2,Canceled,420.0,1881,10239.07335,True,4.0,False,63920.99098,2591.0,6604
25-05-2023,West,Furniture,Supplier B,Warehouse 2,Fulfilled,925.0,3301,6969.164219,False,2.0,False,148130.8806,1799.5,9773
24-05-2023,West,Electronics,Supplier D,Warehouse 1,Fulfilled,553.0,298,5602.981676,True,29.0,False,52705.01815,235.0,9044
23-05-2023,West,Furniture,Supplier A,Warehouse 1,Fulfilled,632.0,172,14096.09118,True,19.0,False,69099.49793,2179.5,6834
22-05-2023,North,Accessories,Supplier A,Warehouse 1,Fulfilled,825.0,4187,2489.793626,True,23.0,False,55351.28373,2417.5,8009
21-05-2023,West,Furniture,Supplier A,Warehouse 2,Fulfilled,606.0,648,8805.027728,True,10.0,True,30866.14735,2043.5,7501
20-05-2023,North,Clothing,Supplier C,Warehouse 3,Pending,536.0,3439,7765.083436,True,14.0,False,66657.15921,4143.5,6197
19-05-2023,East,Clothing,Supplier D,Warehouse 3,Fulfilled,250.0,4848,11183.98361,True,12.0,False,37048.46872,4709.5,9611
18-05-2023,North,Clothing,Supplier B,Warehouse 3,Fulfilled,208.0,4571,13105.60836,True,13.0,False,11845.38146,2929.0,8478
17-05-2023,North,Furniture,Supplier C,Warehouse 2,Pending,220.0,1287,7662.697663,True,12.0,True,34830.53686,2483.5,7934
16-05-2023,North,Clothing,Supplier C,Warehouse 1,Fulfilled,832.0,3680,14754.43814,True,24.0,True,,3156.0,7121
15-05-2023,,Accessories,Supplier B,Warehouse 2,Fulfilled,,2632,14605.50867,True,17.0,False,22043.19682,2523.0,6376
14-05-2023,North,Accessories,Supplier B,Warehouse 1,Fulfilled,185.0,2414,10878.17093,False,17.0,False,,1827.0,5828
13-05-2023,North,Furniture,Supplier D,Warehouse 3,Fulfilled,807.0,1240,2525.539403,True,17.0,True,109650.9118,2978.0,6822
12-05-2023,North,Clothing,,Warehouse 2,Fulfilled,820.0,4716,672.8107532,True,9.0,False,,4551.0,7709
11-05-2023,West,Clothing,Supplier B,Warehouse 2,Fulfilled,336.0,4386,1986.673374,True,9.0,False,65889.12482,2276.0,5760
10-05-2023,West,Electronics,Supplier A,Warehouse 3,Canceled,243.0,166,10170.57179,True,22.0,False,33969.38154,2489.0,6810
09-05-2023,West,Clothing,Supplier D,Warehouse 1,Fulfilled,286.0,4812,5474.250122,True,10.0,True,34526.91286,4086.0,7707
08-05-2023,North,Electronics,Supplier A,Warehouse 3,Canceled,913.0,3360,1327.8679,True,16.0,False,78489.5548,3016.0,6192
07-05-2023,South,Electronics,Supplier A,Warehouse 1,Pending,333.0,2672,4950.500558,True,23.0,False,30655.26966,3224.0,6274
06-05-2023,West,Electronics,Supplier D,Warehouse 1,Canceled,907.0,3776,10643.24674,True,24.0,False,43362.56574,3858.5,8665
05-05-2023,North,Electronics,Supplier C,Warehouse 2,Canceled,478.0,3941,11368.41068,True,16.0,False,38466.88525,2331.5,9271
04-05-2023,East,Clothing,Supplier D,Warehouse 2,Fulfilled,437.0,722,12344.9092,False,15.0,False,46757.27855,1251.5,8473
03-05-2023,South,Electronics,Supplier D,Warehouse 3,Fulfilled,239.0,1781,10096.25556,True,6.0,False,42179.55952,1334.0,9578
02-05-2023,North,Furniture,Supplier B,Warehouse 1,Pending,961.0,887,14725.1505,True,29.0,False,183479.5191,2159.5,7104
01-05-2023,West,Accessories,Supplier A,Warehouse 1,Fulfilled,781.0,3432,13751.20621,True,29.0,False,133496.4692,1837.0,7739
30-04-2023,North,Furniture,Supplier A,Warehouse 3,Fulfilled,769.0,242,5404.349026,True,13.0,False,117243.5529,306.5,8542
29-04-2023,West,Clothing,Supplier B,Warehouse 3,Fulfilled,236.0,371,14006.44539,True,19.0,False,27130.90688,1875.5,8945
28-04-2023,South,Accessories,Supplier B,Warehouse 2,Fulfilled,857.0,3380,6270.425023,True,23.0,False,156587.9562,2445.5,7589
27-04-2023,North,Clothing,Supplier C,Warehouse 1,Fulfilled,885.0,1511,4489.966631,True,1.0,False,24622.58004,2139.5,8043
26-04-2023,West,Accessories,Supplier D,Warehouse 3,Fulfilled,800.0,2768,14229.76285,True,6.0,False,16977.11963,2029.5,9531
25-04-2023,East,Clothing,Supplier A,Warehouse 3,Fulfilled,512.0,1291,11871.93384,True,15.0,False,67653.18133,2838.5,8545
24-04-2023,South,Electronics,Supplier D,Warehouse 2,Pending,929.0,4386,7222.520078,False,24.0,False,32748.33042,2500.5,8735
23-04-2023,West,Electronics,Supplier B,Warehouse 3,Pending,982.0,615,12945.79126,True,28.0,False,163735.8793,596.5,6955
22-04-2023,East,Clothing,Supplier A,Warehouse 3,Pending,447.0,578,12463.01213,True,13.0,False,72501.36915,2577.0,5215
21-04-2023,West,Furniture,Supplier D,Warehouse 1,Fulfilled,177.0,4576,9094.092966,True,23.0,False,25224.0393,3227.5,5284
20-04-2023,East,Accessories,Supplier D,Warehouse 1,Pending,875.0,1879,1431.45935,True,5.0,False,147177.2276,2313.0,8088
19-04-2023,South,Electronics,Supplier D,Warehouse 1,Canceled,190.0,2747,,True,4.0,False,17778.94346,1560.0,5734
18-04-2023,West,Accessories,Supplier B,Warehouse 3,Fulfilled,213.0,373,3583.632154,True,14.0,False,34443.1766,1256.5,6447
17-04-2023,South,Accessories,Supplier A,Warehouse 2,Fulfilled,849.0,2140,9031.302494,True,20.0,False,169257.5662,1636.5,9702
16-04-2023,,Furniture,Supplier C,Warehouse 1,Fulfilled,404.0,1133,11401.02152,True,1.0,False,16686.07267,1117.0,7278
15-04-2023,,Clothing,Supplier B,Warehouse 3,Fulfilled,114.0,1101,11634.20727,True,8.0,False,9636.576592,1899.5,8662
14-04-2023,West,Clothing,Supplier B,Warehouse 3,Fulfilled,99.0,2698,4198.854776,True,15.0,False,16044.32433,2156.0,8403
13-04-2023,South,Furniture,Supplier A,Warehouse 3,Fulfilled,412.0,1614,8318.270653,True,21.0,False,19755.31289,1891.0,8161
12-04-2023,South,Accessories,Supplier C,Warehouse 3,Pending,376.0,2168,7956.291663,True,27.0,False,,1156.0,9934
11-04-2023,East,Furniture,Supplier B,Warehouse 2,Fulfilled,194.0,144,13250.20472,True,18.0,False,35881.46285,294.0,9995
10-04-2023,North,Clothing,Supplier D,Warehouse 3,Fulfilled,430.0,444,10373.82273,True,1.0,False,55321.12453,1003.0,6638
09-04-2023,South,Electronics,Supplier C,Warehouse 3,Fulfilled,366.0,1562,1830.775294,True,3.0,False,54675.08652,1766.5,7969
08-04-2023,West,Electronics,Supplier B,Warehouse 1,Fulfilled,969.0,1971,813.8606395,True,4.0,False,62841.01581,2524.0,7068
07-04-2023,South,Furniture,Supplier D,Warehouse 1,Pending,921.0,3077,5542.844844,True,17.0,False,20430.04107,3876.5,7827
06-04-2023,South,Clothing,Supplier D,Warehouse 2,Pending,93.0,4676,6414.491092,True,19.0,False,7959.826832,4381.0,7180
05-04-2023,South,Accessories,Supplier A,Warehouse 2,Fulfilled,481.0,4086,,True,23.0,False,44079.39736,2925.0,9789
04-04-2023,South,Electronics,Supplier D,Warehouse 1,Fulfilled,171.0,1764,1586.92063,True,,False,21114.48306,2376.0,7799
03-04-2023,South,Accessories,Supplier D,Warehouse 1,Canceled,977.0,2988,14973.89866,True,22.0,False,174677.8402,3855.5,7727
02-04-2023,West,Electronics,Supplier A,Warehouse 2,Fulfilled,,4723,9986.196699,True,12.0,False,142191.7895,4820.5,6350
01-04-2023,,Electronics,Supplier C,Warehouse 1,Pending,661.0,4918,9241.946798,False,7.0,False,131539.6715,2619.0,6474
31-03-2023,South,Electronics,Supplier C,Warehouse 3,Pending,965.0,320,11941.89362,True,1.0,False,101879.8004,1090.5,9805
30-03-2023,West,Accessories,Supplier D,Warehouse 2,Fulfilled,964.0,1861,7228.006209,True,6.0,False,169003.9144,3200.5,8096
29-03-2023,North,Clothing,Supplier B,Warehouse 2,Fulfilled,468.0,4540,6832.988359,True,20.0,False,70143.69907,4096.5,6121
28-03-2023,South,Clothing,Supplier B,Warehouse 3,Fulfilled,386.0,3653,2973.716307,True,29.0,False,52787.90039,4169.5,8378
27-03-2023,East,Clothing,Supplier C,Warehouse 3,Canceled,468.0,4686,12943.99847,True,11.0,False,,3991.5,8734
26-03-2023,East,Furniture,Supplier C,Warehouse 3,Fulfilled,,3297,14019.04805,False,13.0,False,88246.6456,4000.0,8631
25-03-2023,West,Electronics,Supplier D,Warehouse 2,Fulfilled,540.0,4703,8796.493446,True,23.0,False,12953.62438,4409.5,5741
24-03-2023,North,Electronics,Supplier A,Warehouse 2,Fulfilled,624.0,4116,7851.494492,True,26.0,False,,3346.0,6340
23-03-2023,West,Furniture,Supplier A,Warehouse 2,Fulfilled,68.0,2576,7081.928978,False,29.0,False,12104.33073,3462.0,6562
22-03-2023,East,Clothing,Supplier A,Warehouse 1,Fulfilled,448.0,4348,14557.61804,True,9.0,False,32619.46512,3248.0,5756
21-03-2023,West,Accessories,Supplier A,Warehouse 2,Fulfilled,,2148,12406.56516,True,17.0,False,32737.84205,2498.5,6403
20-03-2023,East,Electronics,Supplier B,Warehouse 1,Fulfilled,605.0,2849,6107.098525,True,1.0,False,15591.62763,2003.5,7649
19-03-2023,West,Furniture,Supplier D,Warehouse 1,Fulfilled,433.0,1158,2436.246381,True,7.0,False,60208.11915,1582.5,8112
18-03-2023,West,Electronics,Supplier D,Warehouse 2,Fulfilled,952.0,2007,13541.48157,True,1.0,False,63516.87333,1685.5,6781
17-03-2023,South,Accessories,Supplier C,Warehouse 3,Fulfilled,62.0,1364,6950.17071,False,,False,1415.613541,2852.5,5733
16-03-2023,North,Furniture,Supplier D,Warehouse 1,Fulfilled,511.0,4341,3687.998367,True,3.0,False,,4088.0,8045
15-03-2023,South,Furniture,Supplier D,Warehouse 1,Fulfilled,575.0,3835,9512.021498,True,11.0,True,38046.45865,2591.5,6641
14-03-2023,North,Furniture,Supplier C,Warehouse 3,Pending,298.0,1348,5078.279336,True,6.0,False,22310.17708,1413.0,9321
13-03-2023,South,Clothing,,Warehouse 3,Fulfilled,834.0,1478,9825.013113,True,24.0,False,81110.09016,3222.0,6937
12-03-2023,South,Clothing,Supplier D,Warehouse 2,Fulfilled,437.0,4966,11263.33197,True,11.0,False,32759.08378,3973.5,6483
11-03-2023,South,Clothing,Supplier D,Warehouse 2,Fulfilled,195.0,2981,2371.74983,True,16.0,False,20270.41597,2379.0,8898
10-03-2023,West,Electronics,Supplier A,Warehouse 3,Fulfilled,803.0,1777,6817.244959,True,15.0,False,156478.3284,1487.5,9122
09-03-2023,North,Accessories,Supplier A,Warehouse 1,Fulfilled,497.0,1198,13704.64243,True,,False,79376.30168,1099.5,5639
08-03-2023,West,Furniture,Supplier D,Warehouse 1,Fulfilled,620.0,1001,4373.589013,True,23.0,True,38840.93275,1849.0,8449
07-03-2023,South,Furniture,Supplier C,Warehouse 2,Pending,759.0,2697,10170.56355,True,23.0,False,33737.42637,2546.5,6405
06-03-2023,East,Clothing,Supplier A,Warehouse 3,Fulfilled,,2396,8100.84593,True,25.0,False,34654.35328,2949.0,9211
05-03-2023,North,Furniture,Supplier B,Warehouse 1,Pending,581.0,3502,7583.865763,True,16.0,True,109301.5362,2891.5,5936
04-03-2023,North,Furniture,Supplier C,Warehouse 2,Fulfilled,54.0,2281,8983.009946,True,24.0,False,9526.207556,1338.5,5633
03-03-2023,East,Furniture,Supplier B,Warehouse 2,Fulfilled,864.0,396,1996.641409,True,29.0,True,128014.8056,1008.5,7915
02-03-2023,East,Furniture,Supplier D,Warehouse 2,Fulfilled,75.0,1621,3694.747205,True,19.0,False,8089.309714,2937.0,9577
01-03-2023,North,Furniture,Supplier B,Warehouse 1,Pending,979.0,4253,14986.21772,True,1.0,False,26297.19717,3169.0,9462
28-02-2023,East,Accessories,Supplier A,Warehouse 2,Fulfilled,266.0,2085,6764.153104,True,12.0,False,33309.52152,1106.0,7603
27-02-2023,North,Furniture,Supplier C,Warehouse 2,Fulfilled,456.0,127,4344.142131,True,13.0,False,71746.94952,1849.5,6183
26-02-2023,West,Clothing,Supplier C,Warehouse 3,Fulfilled,866.0,3572,4799.795049,True,23.0,False,29606.16188,2649.5,7274
25-02-2023,West,Clothing,Supplier A,Warehouse 1,Fulfilled,619.0,1727,7738.203539,True,23.0,False,12506.06896,2828.0,7484
24-02-2023,East,Electronics,Supplier A,Warehouse 1,Fulfilled,758.0,3929,13059.66378,True,19.0,False,19669.64147,3880.0,5213
23-02-2023,West,Clothing,Supplier C,Warehouse 3,Fulfilled,55.0,3831,,True,19.0,False,7506.401484,3589.5,7752
22-02-2023,East,Accessories,Supplier B,Warehouse 2,Pending,109.0,3348,12444.32263,True,1.0,False,15106.96401,2803.5,8808
21-02-2023,South,Clothing,Supplier D,Warehouse 1,Fulfilled,724.0,2259,4151.198108,True,10.0,False,26931.27773,3375.0,7558
20-02-2023,East,Furniture,Supplier C,Warehouse 3,Fulfilled,294.0,4491,12198.21676,True,3.0,True,8644.836289,3585.5,9189
19-02-2023,South,Accessories,Supplier A,Warehouse 2,Fulfilled,464.0,2680,4350.585171,True,20.0,False,,2468.0,7314
18-02-2023,South,Clothing,Supplier D,Warehouse 3,Pending,802.0,2256,11589.25551,True,21.0,False,21994.8967,3348.0,5901
17-02-2023,East,Clothing,Supplier C,Warehouse 2,Pending,318.0,4440,7743.45086,True,15.0,False,58218.81898,4642.0,5938
16-02-2023,West,Clothing,Supplier A,Warehouse 3,Fulfilled,844.0,4844,1061.975566,True,12.0,False,33068.51627,3157.0,7842
15-02-2023,West,Accessories,Supplier A,Warehouse 1,Pending,558.0,1470,6860.410767,True,9.0,False,52367.43225,2131.5,6468
14-02-2023,West,Furniture,Supplier D,Warehouse 1,Fulfilled,871.0,2793,9611.900886,True,6.0,False,22888.53435,2643.5,7320
13-02-2023,West,Furniture,Supplier D,Warehouse 2,Fulfilled,704.0,2494,13546.27464,True,29.0,False,46617.83301,2490.5,9570
12-02-2023,South,Furniture,Supplier D,Warehouse 2,Fulfilled,494.0,2487,4876.10081,True,7.0,False,55620.79201,1830.0,5325
11-02-2023,East,Accessories,Supplier B,Warehouse 3,Fulfilled,121.0,1173,9506.041711,True,28.0,False,14037.34074,977.0,5658
10-02-2023,East,Electronics,Supplier A,Warehouse 1,Fulfilled,288.0,781,4909.795817,True,3.0,False,41079.27553,2705.5,9383
09-02-2023,East,Furniture,Supplier C,Warehouse 2,Fulfilled,575.0,4630,2871.530021,True,22.0,False,30668.97746,4752.5,5109
08-02-2023,North,Electronics,Supplier C,Warehouse 2,Fulfilled,415.0,4875,7098.596715,True,13.0,False,,4067.0,5144
07-02-2023,North,Accessories,Supplier C,Warehouse 3,Canceled,212.0,3259,4820.346504,True,20.0,False,35631.80012,3173.0,6186
06-02-2023,West,Electronics,Supplier B,Warehouse 2,Fulfilled,823.0,3087,8532.702565,True,3.0,False,87098.74797,2534.5,9371
05-02-2023,North,Accessories,Supplier D,Warehouse 3,Fulfilled,478.0,1982,6969.471348,True,23.0,False,32538.86983,3245.0,7687
04-02-2023,South,Clothing,Supplier B,Warehouse 2,Fulfilled,639.0,4508,1264.436612,True,27.0,False,99669.68519,3274.0,7360
03-02-2023,South,Electronics,Supplier C,Warehouse 1,Pending,545.0,2040,9960.901355,True,9.0,False,15285.74997,2718.0,9549
02-02-2023,West,Electronics,Supplier B,Warehouse 1,Fulfilled,898.0,3396,2306.894092,True,17.0,True,150585.0453,3515.0,8014
01-02-2023,North,Accessories,Supplier D,Warehouse 1,Fulfilled,215.0,3634,,True,16.0,False,18054.18924,3731.5,8913
31-01-2023,North,Furniture,Supplier D,Warehouse 2,Pending,706.0,3829,4798.450872,True,16.0,False,107181.2167,2209.5,5376
30-01-2023,West,Furniture,Supplier C,Warehouse 2,Canceled,702.0,590,7014.388298,True,5.0,False,97066.75646,935.5,7247
29-01-2023,,Clothing,Supplier A,Warehouse 1,Pending,651.0,1281,892.6764382,True,15.0,False,98065.85128,1378.0,7343
28-01-2023,South,Accessories,Supplier A,Warehouse 3,Canceled,,1475,6947.10104,True,18.0,False,11760.99636,2494.5,7743
27-01-2023,South,Furniture,Supplier C,Warehouse 2,Fulfilled,834.0,3514,10859.66542,True,11.0,False,157681.7456,3886.5,5611
26-01-2023,South,Clothing,Supplier C,Warehouse 3,Pending,736.0,4259,8429.77702,True,15.0,False,99511.22585,2492.5,5850
25-01-2023,West,Electronics,Supplier C,Warehouse 2,Fulfilled,751.0,726,3025.27204,True,16.0,False,24467.97513,2792.0,8290
24-01-2023,West,Furniture,Supplier A,Warehouse 1,Fulfilled,57.0,4858,10972.13343,True,3.0,False,1957.268928,3535.0,8886
23-01-2023,South,Electronics,Supplier A,Warehouse 1,Pending,257.0,2212,8015.05595,True,22.0,False,16589.63351,2936.0,7242
22-01-2023,North,Clothing,Supplier C,Warehouse 3,Fulfilled,,3660,4280.277225,True,13.0,False,130250.0746,3970.0,7857
21-01-2023,South,Electronics,,Warehouse 1,Fulfilled,727.0,4280,530.1095052,True,3.0,False,89811.75723,3073.5,8753
20-01-2023,East,Furniture,Supplier D,Warehouse 3,Fulfilled,71.0,1867,8754.820045,True,28.0,True,11382.98702,2404.0,6054
19-01-2023,West,Electronics,Supplier A,Warehouse 2,Fulfilled,258.0,2941,6752.552031,True,,False,21019.59022,3610.5,5842
18-01-2023,,Clothing,Supplier B,Warehouse 2,Fulfilled,384.0,4280,6253.445219,True,17.0,False,52431.53137,3320.5,7765
17-01-2023,West,Clothing,Supplier B,Warehouse 2,Canceled,454.0,2361,7140.46661,True,26.0,False,77840.55115,3273.5,5099
16-01-2023,North,Electronics,Supplier B,Warehouse 2,Fulfilled,475.0,4186,8206.449071,True,11.0,False,89102.14809,2874.0,6711
15-01-2023,West,Clothing,Supplier B,Warehouse 1,Canceled,743.0,1562,8750.256317,True,26.0,False,100778.1299,2274.5,9698
14-01-2023,East,Clothing,Supplier C,Warehouse 1,Fulfilled,539.0,2987,2014.022858,True,6.0,False,75814.41089,3358.0,8663
13-01-2023,East,Clothing,Supplier B,Warehouse 2,Pending,240.0,3729,1262.328768,True,6.0,False,19883.7287,2256.5,8971
12-01-2023,East,Accessories,Supplier C,Warehouse 3,Pending,810.0,784,12850.95991,True,20.0,False,,2711.5,8131
11-01-2023,East,Electronics,Supplier C,Warehouse 3,Fulfilled,882.0,4639,13691.28346,True,25.0,False,149700.397,4626.5,8664
10-01-2023,South,Electronics,Supplier D,Warehouse 3,Pending,434.0,4614,14766.64228,True,4.0,False,49121.05756,4396.5,6791
09-01-2023,East,Electronics,Supplier C,Warehouse 3,Fulfilled,160.0,4179,12333.33912,True,22.0,False,16374.89542,2649.0,5287
08-01-2023,North,Clothing,Supplier C,Warehouse 3,Fulfilled,662.0,1119,13002.06564,True,20.0,False,63905.56695,1292.5,9580
07-01-2023,North,Electronics,Supplier B,Warehouse 3,Fulfilled,601.0,1466,2487.265641,True,16.0,False,95124.60814,2741.0,8424
06-01-2023,West,Clothing,Supplier A,Warehouse 3,Fulfilled,327.0,4016,6940.667245,True,18.0,False,,4252.5,5416
05-01-2023,East,Electronics,Supplier C,Warehouse 2,Pending,488.0,4489,13060.37662,True,29.0,False,64393.1969,3614.0,8820
04-01-2023,East,Clothing,Supplier A,Warehouse 3,Fulfilled,946.0,2739,3052.358948,True,14.0,False,105773.0557,2015.0,7697
03-01-2023,North,Accessories,Supplier C,Warehouse 2,Fulfilled,637.0,1291,3774.674667,True,15.0,False,96050.32391,758.5,5386
02-01-2023,West,Clothing,Supplier D,Warehouse 1,Pending,906.0,226,11776.90359,True,2.0,False,88010.31702,1761.5,8729
01-01-2023,East,Electronics,Supplier A,Warehouse 1,Fulfilled,613.0,3297,14897.68025,True,17.0,False,104802.6572,1648.5,7314
17-07-2024,East,Furniture,Supplier B,Warehouse 2,Fulfilled,671.0,4924,,True,21.0,False,79146.32059,3964.5,8566
31-05-2024,West,Accessories,Supplier C,Warehouse 3,Fulfilled,803.0,4622,5454.28132,False,4.0,False,150687.7639,3472.5,6387
16-06-2023,West,Furniture,,Warehouse 2,Fulfilled,951.0,1229,2087.619102,True,7.0,False,146160.6463,1030.0,7165
27-03-2022,West,Electronics,Supplier A,Warehouse 3,Pending,183.0,361,6384.275337,True,11.0,False,28434.92629,1899.0,9152
27-04-2023,North,Clothing,Supplier C,Warehouse 1,Fulfilled,885.0,1511,4489.966631,True,1.0,False,24622.58004,2139.5,8043
28-06-2022,South,Electronics,Supplier D,Warehouse 2,Fulfilled,600.0,2893,6688.460397,True,19.0,False,54384.04364,1929.0,5570
18-01-2024,West,Electronics,Supplier C,Warehouse 2,Pending,741.0,4138,776.9383906,True,9.0,False,104045.0458,3870.0,8435
29-07-2022,North,Electronics,Supplier D,Warehouse 1,Fulfilled,120.0,3766,5012.323698,True,16.0,False,22555.73476,2043.0,7443
24-10-2024,North,Furniture,Supplier D,Warehouse 3,Fulfilled,780.0,1510,9756.075944,True,18.0,False,62358.70865,2476.0,5355
19-06-2024,South,Accessories,Supplier A,Warehouse 3,Fulfilled,787.0,4363,4360.356772,True,29.0,False,66783.09237,2790.0,8658
15-05-2022,North,Electronics,Supplier B,Warehouse 1,Pending,82.0,2298,1595.232403,True,14.0,False,13611.92515,3350.0,9711
31-01-2022,South,Clothing,Supplier D,Warehouse 3,Fulfilled,224.0,4624,1389.48618,True,8.0,True,5228.272129,2914.0,5850
19-08-2022,West,Furniture,Supplier D,Warehouse 2,Fulfilled,490.0,977,11555.44557,True,16.0,False,69788.59874,1803.0,9419
26-03-2022,North,Electronics,Supplier D,Warehouse 3,Fulfilled,475.0,1948,,True,21.0,False,16265.55425,1154.5,8781
28-12-2023,North,Accessories,Supplier A,Warehouse 2,Fulfilled,,3677,6159.285435,True,2.0,False,170526.0478,4171.0,9009
05-08-2022,North,Furniture,Supplier D,Warehouse 3,Fulfilled,,1323,646.6592591,True,27.0,True,63639.19249,2531.0,8544
23-02-2023,West,Clothing,Supplier C,Warehouse 3,Fulfilled,55.0,3831,,True,19.0,False,7506.401484,3589.5,7752
04-05-2022,East,Clothing,Supplier A,Warehouse 3,Fulfilled,808.0,967,2588.046747,True,6.0,False,69809.77509,1767.0,8370
20-12-2024,West,Electronics,Supplier D,Warehouse 1,Fulfilled,490.0,2400,14997.81405,True,7.0,False,87464.36379,3527.5,5467
06-06-2023,East,Accessories,Supplier D,Warehouse 3,Canceled,782.0,4186,10414.92891,True,2.0,False,45969.47735,3265.0,5154
